strId              count           possiblyCount
    125324         5   2442020
     24644      5020   2442020
    140300         1    114500
        37       177    114502
    133347        17   2442017
        53        11   2442021
    233224     11156   2442020
     12354      7166   2442020
    353500         5   2442020
    132310       124   2442020
    140212        17   2442017
    131726         5   2442017
     56410        51    114501
    130270        10    114501
    140530       272   2442017
    204424        11    114501
    132140       170    114501
    145120         1    114501
    133003         7    114500
    140454      3626   2442020
    132144      1134   2442017
     76354         6   2442020
    112750        22    114501
        27     10763   2442021
    135700         1   2442017
    230750         5   2442020
    132163         3    114500
    132402         6   2442017
    144106       344    114500
     72400      2652   2442020
     57334       367   2442020
      6060         1   2442020
    136716         4   2442017
      2574        12    114501
      6634      2605   2442020
    370434         4    114500
     20030        45    114501
     33414       235   2442020
     27440       266   2442020
    145440         6   2442020
    236020         1   2442020
    136216         1    114500
    136223         7   2442017
    400430         4    114501
    116000       352    114501
    140213         1   2442017
    103424         2   2442020
    120020        22    114501
    105360      2561   2442020
    117244       167   2442020
    206274         4   2442020
    143014       270    114501
     57100       102    114501
    154040        36    114501
    136705         1    114500
    140300        15   2442017
    132111        27   2442017
    251064       200   2442020
    150554         5    114501
    152104       672   2442020
    132142       111   2442017
    202640        24    114501
         1    130170   2442021
    136701        31   2442017
     44610       620   2442020
    404404        36    114501
    203500       267   2442020
    115460       240    114501
    144256        35   2442017
    113034       171   2442020
     20604       103   2442020
    104434        53   2442020
     53700         1    114501
    376070     22600   2442020
    122614      1451    114501
    140276       636   2442017
    106370         1   2442020
     34424        33    114501
    132556         1    114500
    113034         7    114501
     76034      5224   2442020
    210144         2    114501
    136521        21   2442017
    142154         1   2442020
    136202         6   2442017
     27120       150   2442020
    136645        32   2442017
      1564       722   2442020
     76440         4    114501
    230110        42    114501
     60024      3413   2442020
      7070         2    114501
    343230         1    114501
    133267         1   2442017
    102564         2    114501
        16      1717    114502
     25504         3   2442020
     72634       101    114501
     12610         1    114501
    275560         3   2442020
    156550         4   2442020
    137046         2    114500
    136240         3   2442017
      6464        50   2442020
    252734         3   2442020
    145524        46   2442020
    135575         1    114500
    105040       217   2442020
    136604        31    114501
    132344         2   2442017
     14140        26    114501
    317054         4   2442020
    135275        15   2442017
    155774         2    114501
    403054         6    114501
    150640        44    114501
    137225         2    114500
    156464       462   2442020
        17      4204    114502
    151330        12    114501
     24240         1    114501
    136213         6   2442017
     45214        46    114501
    341210         1   2442020
    154124         3    114501
    252500         4    114501
        10       526    114502
    136114        40   2442020
    376560      5061   2442020
    375720      3527   2442020
    142730       123   2442020
    136115        40   2442017
    176344        27    114501
    132074        34   2442017
    261164         3   2442020
    136031         7   2442017
     21530       761   2442020
    132154       611   2442017
    146770        62   2442020
    163300        43   2442020
    246120       276   2442020
     75430        24   2442020
    372200        21   2442020
    225720        37   2442020
    144100         1    114500
     72314         1   2442020
    103170     10205   2442020
    124060        47   2442020
    132224        16   2442020
    227164        57   2442020
    203244         2   2442020
    104754       213    114501
    143164         1   2442020
      1330      3263   2442020
    132466         1    114500
    306670         2   2442020
    140274       230   2442017
      1160      5266   2442020
    231354        12    114501
    115140        22    114501
    133234       205   2442020
      2104       126   2442020
    377504      5322   2442020
    240614       304   2442020
     77450         6   2442020
     31310       143   2442020
     65650        30    114501
    230514        67   2442020
     36614        71   2442020
    136605        33   2442017
     27034         3    114501
      5370        30   2442020
    154040       776   2442020
     34020        10    114501
    140532        30    114500
     22134         4   2442020
    240040         3   2442020
    120744       726   2442020
     51104         1   2442020
    136540       514   2442017
    252160      1003   2442020
    142324         2    114501
    122274      3125   2442020
    147224         3    114501
    245344        13   2442020
     10334        17    114501
    147630       504   2442020
      2340        70   2442020
    211644         1   2442020
    151734        23    114501
    370564        17   2442020
    136224       163   2442017
     53040       670   2442020
     65564         5    114501
    133011        11   2442017
        15     65175   2442021
    245514       101    114501
      5134         2    114501
     32404        60    114501
    204104         3   2442020
    137145         7   2442017
     70444        11   2442020
     75344       170    114501
     34104        11   2442020
    140531        25   2442017
    122210         6    114501
    376154       162    114501
     63310         3    114501
    137011        60   2442017
      5540        11   2442020
    113120         3    114501
     53124        26   2442020
     73004        64    114501
     25504         1    114501
    377740      4557   2442020
    161260         3   2442020
     65160        36   2442020
    110004        54    114501
    107720        41   2442020
     14224       176    114501
     32554        31    114501
     36274        43    114501
    124550      7323   2442020
    404234         1    114501
    135104        35    114501
    223444       123   2442020
    135273         2    114500
     53764        10   2442020
    150724        77    114501
    140454       163    114501
     65564       641   2442020
    142472         4    114500
     20114       545   2442020
    167510         2   2442020
    370440         1    114500
     26664      2002   2442020
    136204         1    114500
    136222         3   2442017
    140370       122   2442020
    363344        15    114501
     77364        13    114501
     46630        36   2442020
     33330       312    114501
    223614         1   2442020
     44270      1531   2442020
    132375         1    114500
     71710         5   2442020
        17    104431   2442021
     12674       257   2442020
      2020       255    114501
    132556        26   2442017
    112110     12330   2442020
    167340        14   2442020
    136375       162   2442017
    113120        27   2442020
    126014         2   2442020
    150000        35    114501
    144252        14   2442017
    136365        56   2442017
    372114         5   2442020
     32554      1124   2442020
    112600         6   2442020
    136224         3    114500
     33330     10303   2442020
    150320      1443   2442020
    132171         3    114500
    271030         1   2442020
    131776         1   2442017
    225550       736   2442020
    222670         4    114501
    133010        12   2442017
    135257        32   2442017
    254350         1   2442020
     27524       644   2442020
    143074        16   2442017
    245260        12   2442020
    115460      4113   2442020
    132327        10   2442017
    131534     10433   2442020
     21274        53    114501
    332674         1   2442020
     46310       171   2442020
        47        21   2442021
    140220       132    114501
    136353        70   2442017
    135677         1    114500
    370425         2    114500
    136644         2   2442017
    113204         2    114501
    135525         2   2442017
    133325        10    114500
    151734       344   2442020
     61204        24    114501
    136673        30    114500
    252650     12431   2442020
    340264         3   2442020
      6144        21    114501
    234404         5   2442020
    166650        24   2442020
    130204       116   2442020
    116234        75    114501
    117564     10266   2442020
     12674        15    114501
    133331        23   2442017
    116150      5433   2442020
     56070         3    114501
     25420        10   2442020
     16650         4    114501
    116640       206    114501
    152254       173   2442020
    135530         2   2442017
     72634      2114   2442020
        14     45563   2442021
    164054       115   2442020
    163704        30   2442020
    202404        60    114501
    140134       376   2442020
    247214        22    114501
     76524         2    114501
      1010         3    114501
     13534      1125   2442020
    241050        24    114501
     32724       150   2442020
    162034      1154   2442020
        10     12520   2442021
    113440        40    114501
    136532         6   2442017
    132322        14   2442017
    136710         5    114500
    123220        11   2442020
      2574       227   2442020
    134646        15    114500
    147714      1026   2442020
    166500       506   2442020
    111420     10152   2442020
    136454        26    114500
     72400        52    114501
     35114       332   2442020
    137274        24    114501
    132566         1   2442017
      2104        30    114501
    143070         6    114500
    136604       703   2442020
    124634         2   2442020
    401524         6   2442020
     14544         1    114501
      1074        20    114501
     10164         1    114501
     31460        10   2442020
     75430         3    114501
    132010         1   2442017
    145610       471   2442020
     65330        10   2442020
      1564        36    114501
    137210     15033   2442020
    142464         1    114500
    343314        12   2442020
    376560       225    114501
     60110      3764   2442020
    231440         2    114501
       234      4216   2442020
    136473         1   2442017
     14224      3557   2442020
    145204        31   2442020
     70210        26    114501
    200704         3   2442020
    221254        46    114501
    201630        12   2442020
    370074         3   2442020
    147374      4002   2442020
      1414       163    114501
    136231         1   2442017
    110730       152   2442020
    246034        23    114501
     20604         3    114501
    132310         1    114501
    157560        14   2442020
    401034        46   2442020
    343720      5023   2442020
    135577         3   2442017
    156314        12    114501
    136442        26    114500
    247450        31   2442020
    202724        15   2442020
     34424       714   2442020
    101150       177    114501
    151010        57    114501
    104604         1    114501
    313334         2   2442020
    120020       532   2442020
    175250        72    114501
     57164      2727   2442020
    135664       241   2442017
    140450         1   2442017
    405414         3   2442020
    142730         4    114501
    135436       241   2442017
    132157        20   2442017
    144336         1   2442017
    133031         1   2442017
    154700       162   2442020
    136700         6   2442017
    115224         2   2442020
    136362      1025   2442017
    102734        75   2442020
    373444         2   2442020
    174730      3536   2442020
     57014       460   2442020
    132054       631   2442020
    132150       204   2442017
    162440        31   2442020
    144101         3    114500
    133010         1    114500
    135424        57    114501
        32     11737   2442021
     36764      1157    114501
     65074       220   2442020
    241624         3   2442020
    226324         2    114501
    250140        25   2442020
     72144         1    114501
     34340        56    114501
    202554       406   2442020
    112024       122    114501
    211560        14   2442020
      4530       100    114501
    140452         2    114500
      7560        20   2442020
    133332         2   2442017
    152744         4    114501
    133323        12   2442017
    133013         5    114500
    167574        26    114501
     47234        26   2442020
     32064      1235   2442020
        36     24373   2442021
    264300        14   2442020
     60514       214    114501
    152574        16   2442020
    133032        15   2442017
     13770       320    114501
    136200      2037   2442020
      1734      4523   2442020
    400514         1   2442020
     45534         1    114501
    136042         5   2442017
    136210         1    114500
     27524        21    114501
     71774      3101   2442020
    245260         1    114501
    143740      1060   2442020
     10420       451   2442020
    203010       323   2442020
     26024       607   2442020
    176110         2    114501
    140275        21   2442017
     56644       466   2442020
    113610         5    114501
    221510        23    114501
    137224         2    114500
    377654     10335   2442020
    234554         4    114501
    221340       107   2442020
    104604        12   2442020
    116234      2501   2442020
    136555        14    114500
      7730       150   2442020
    137075         1   2442017
    240614         7    114501
    270660         2   2442020
    150320        73    114501
      1244     13047   2442020
      2254        57    114501
    171210       470   2442020
    135721        15   2442017
    167574      1260   2442020
     70700      6772   2442020
    241774        20   2442020
    203414       146   2442020
    113204       134   2442020
    140274         7    114500
    103020        22   2442020
     21274      1540   2442020
    101064      1411   2442020
    136217        34   2442017
    132201         3   2442017
    370414      1276   2442020
     15064         4   2442020
      4530      3320   2442020
    247364        12   2442020
    176750        55   2442020
     51744       651   2442020
    177270        10    114501
    370443         1    114500
    111014      1316   2442020
    136434       200    114501
     50734        34   2442020
    343464         2    114501
    100544         2    114501
    217150         6    114501
     75514       455   2442020
    133124        22   2442017
    150724      1671   2442020
    221744        36   2442020
        30      4203   2442021
    131645         6   2442017
    133002         1   2442017
     14630        11   2442020
    350770        54    114501
    264214         2   2442020
    265140         1   2442020
      1500         1    114501
     61760        41    114501
     13214       507   2442020
    242400         3    114501
    116470        56    114501
     30044        20    114501
    143412        16    114500
    142466         2    114500
    201310        56   2442020
     13620       132   2442020
    134414        10    114501
    363260       442   2442020
     10250         1   2442020
      7154         5   2442020
    203074       322   2442020
    225634         6   2442020
    136766        67   2442017
    133023        21   2442017
     52200       156   2442020
    136241        64   2442017
    134476         5    114500
    400344        27    114501
    140302      2514   2442017
    142470         1    114500
    202554        25    114501
     72464       541    114501
    143411         3   2442017
    136435       307   2442017
    136520      1157   2442020
    337170         4   2442020
    133110        12   2442017
    106050         1   2442020
    245174       651   2442020
    376644     15246   2442020
    241624         1    114501
    132101        41   2442017
    356210         6   2442020
     14374        26    114501
     76760       324   2442020
    135352        14   2442017
     34340      1073   2442020
    117414       263    114501
    135451         2   2442017
    137700         1    114501
    135375         1   2442017
    243070         4    114501
    136210         2   2442017
      7474         4   2442020
      2424       724   2442020
    263610         3   2442020
    260410         2   2442020
    247534        20    114501
    322510         4   2442020
    137264         4    114500
    147054      1040   2442020
    376070      1200    114501
    377504       246    114501
     14054       304   2442020
    120104         4    114501
     17020       616   2442020
    132151         2    114500
     60024       146    114501
    370504         1    114500
     65244        43    114501
    132164        15   2442017
    252160        14    114501
    121030        27    114501
    222604         1    114501
    167020       124    114501
    242400       135   2442020
    145354       351    114501
     72464     12210   2442020
    402044         5   2442020
    136351       132    114500
    312324         3   2442020
    246270        75   2442020
    135256        17   2442017
    132146         3   2442017
    247620      1602   2442020
     32234      4132   2442020
    340200         3   2442020
    144251         2   2442017
    135673        23    114500
    245750        25   2442020
      2170        13    114501
    206124        12   2442020
    375400         7   2442020
     57740      6100   2442020
     66340        64   2442020
    137011         1    114500
    140302        67    114500
    105210         7    114501
     12354       351    114501
    226560        26   2442020
    156060        73   2442020
    117734       452   2442020
    136674        32   2442017
    226474        32   2442020
    137001       166   2442017
      7644         3   2442020
    370505         1    114500
    137265         1    114500
       320        16    114501
    247214       601   2442020
    246120         3    114501
    115630         5   2442020
     71370        14   2442020
    147054        62    114501
    117074       315    114501
    250140         1    114501
    170604         6    114501
    150064       107    114501
    136670       156    114501
    135360         3   2442017
    132073         2   2442017
    133326        15   2442017
    226644      1115   2442020
    227334        61    114501
    124314         4    114501
     26260      4276   2442020
    404150        26    114501
        14      2373    114502
     70530        65   2442020
    117500       375    114501
    137141        10   2442017
    372604         5   2442020
    135170         1    114501
    410040      6361   2442020
    136520        60    114501
    105360       146    114501
     65500        44   2442020
    131704        40   2442020
    116724      2055   2442020
    103340      3341   2442020
    133124         1    114500
    112430       575   2442020
    352234         1   2442020
    132167         4    114500
         2      1013    114502
    222350      1641   2442020
    235160        35   2442020
    132150         4    114500
        31     16254   2442021
    400110       107    114501
    124400     12513   2442020
     56730      3173   2442020
    120660         3    114501
    143504       335   2442020
    242464        21    114501
    137272         3    114500
    136555        11   2442017
    117734         2    114501
     31630        31    114501
    223360         1   2442020
    201460      1554   2442020
    132562         1   2442017
    265224         2   2442020
    406254         4    114501
    117500     10070   2442020
    363344       102   2442020
     14630         2    114501
    143073         4   2442017
    132544       225   2442020
    140277         1    114500
    132545        47   2442017
    222670       336   2442020
     52350         3    114501
    133265         5   2442017
    142410       301    114501
    140366         1   2442017
    106220        57    114501
    101404      2111   2442020
     32320       122    114501
    154530      5011   2442020
    136372         6    114500
    400174       276   2442020
    113674        70    114501
    142410      6556   2442020
    132460         1    114501
     25014        50    114501
    157004         3   2442020
    375550       440   2442020
    132642        44   2442017
    133100         7   2442017
     63054      1064   2442020
     27034        41   2442020
    154530       325    114501
    137206         1    114500
    105274         4    114501
     26430        27    114501
    142367         1    114500
    206444         5    114501
    206444        67   2442020
    242314        21    114501
    163620        57   2442020
     60174         6    114501
     25740       204   2442020
     21040       267   2442020
    377740       214    114501
    135532         1   2442017
    133021         1   2442017
    132144        17    114500
    132475         2   2442017
        23     66706   2442021
    137222        47    114500
    132154        33    114500
    144250         5   2442017
    142467         1   2442017
    135273        67   2442017
    135703        47   2442017
     61034        15    114501
     26260       200    114501
    137264        12   2442017
    111250         1    114501
    136710        52   2442017
    111570        21    114501
    132311         7   2442017
     76204     10011   2442020
    263674         2   2442020
        45        20   2442021
    137060         4   2442017
    142465        10   2442017
    132571         2   2442017
    163300         2    114501
    175420       217   2442020
    222264       123    114501
     51574        42    114501
    133072         2    114500
    225400        12    114501
    133000      1622   2442020
     45450         1   2442020
    156314        45   2442020
     26750        10   2442020
     44270        62    114501
    136704       135   2442017
    136631        45   2442017
    235650         1   2442020
    375144         3   2442020
    210400         1   2442020
     57334         7    114501
    201630         2    114501
    220734         1   2442020
         3     60332   2442021
    132400        21   2442017
    116554        43    114501
     53444        27    114501
     46224         1    114501
    133064      1000   2442020
    136206         7   2442017
    173464        20   2442020
     36360       137   2442020
     32724         5    114501
    120254      1471   2442020
      2020      5655   2442020
    377334       752    114501
    136350       213    114501
     61204       343   2442020
     64234         7    114501
    272700         2   2442020
     57570      1613   2442020
    101064        24    114501
     57740       250    114501
    142636         5   2442017
        34       433   2442021
    155624         5    114501
     11514         4   2442020
     32000         2    114501
    136645         2    114500
    135355         2   2442017
    152254        10    114501
    133102         3   2442017
    131712        14   2442017
     44354        40   2442020
      1330       210    114501
    370441         1    114500
    143076        51    114500
    151074        12    114501
    132472         7   2442017
    376004       366    114501
    231440       364   2442020
    150150       136   2442020
    174154        15    114501
    343720       175    114501
    133027        71   2442017
     63544       741    114501
    110070         3    114501
    136774        46    114500
    140216        34   2442017
     21444         2   2442020
     13300       162    114501
    131770        21    114501
    143074         3    114500
      5220        76    114501
    127600         1   2442020
     73474         4   2442020
    337744         1   2442020
    207220        70    114501
    223530        24    114501
     17510      1206   2442020
    136471        10    114500
    145270        31    114501
    205754         2   2442020
    263524         3   2442020
     77364       113   2442020
    132544         7    114501
    136227         1    114500
    400024       760   2442020
    132101         3    114500
     20670        73    114501
    133324         3   2442017
    372520        14   2442020
     15554         6    114501
    103170       427    114501
      6314       236   2442020
     15234      3242   2442020
    130760        25   2442020
    100714         1   2442020
     56730       120    114501
    351054       214   2442020
    254264         1   2442020
    136641       103   2442017
    144106      5753   2442017
    230344         4   2442020
     20754         7   2442020
    403224        35    114501
    136676        40   2442017
    131770       227   2442020
     56070        51   2442020
    246440         5    114501
    144750        10    114501
     63374         6    114501
    133320        44    114501
     33564       315    114501
    150000      1422   2442020
    142642        10   2442017
    402214       532   2442020
    140216         2    114500
    141634         4   2442020
     54304        13    114501
    142725         3   2442017
    213600         5   2442020
      4614         1    114501
     54050         4    114501
    222200       164   2442020
     71454       456   2442020
     63054        43    114501
    376324       246    114501
     34170      1225   2442020
     51510         1    114501
    151414      1571   2442020
         3      2606    114502
      4444         7    114501
        35      1053    114502
    144260      1005   2442020
    106220       615   2442020
    400174        10    114501
    137351         1   2442017
    116064       231    114501
    136036         2   2442017
    167104         1   2442020
    136721        25   2442017
    136705       353   2442017
     10014        55   2442020
    245174        26    114501
      7240      1337   2442020
     65160         1    114501
    230664        32    114501
     24410       111   2442020
    144254         2   2442017
     16734        11   2442020
    134414       141   2442020
    133015        10    114500
     34254       255   2442020
    162204         5    114501
    125004        26    114501
    172050       113   2442020
    152020         1   2442020
    245024       306   2442020
    132200         5    114500
    137272        66   2442017
     44674      4505   2442020
    406104         7    114501
    377570      1272    114501
        24      4060    114502
    134734         3    114501
    133250         1    114500
     76760        20    114501
       320      1141   2442020
    147630        52    114501
     72720        55   2442020
    136203         3    114500
    126164         5    114501
     32234       176    114501
     51424      6622   2442020
     24474       634   2442020
     71050     11307   2442020
    166564         6   2442020
    136215        31    114500
        63       253    114502
    223274      1042   2442020
     32640        37    114501
     33414         7    114501
     21360        30   2442020
    110644         6   2442020
    235244        55   2442020
    233054       102   2442020
      5050       642    114501
     15404         1   2442020
     33074       104    114501
    336734         1   2442020
      3114         1   2442020
     13450         2    114501
    154274        35   2442020
    340434         2   2442020
    123710       736   2442020
       150        34    114501
     32320      3010   2442020
    373700        10   2442020
    252414         2    114501
     25014      1112   2442020
    115140       737   2442020
    377654       431    114501
     32150      1514   2442020
     15320       150   2442020
    253254         3   2442020
      1734       177    114501
    137700        40   2442020
     34170        22    114501
     44610        30    114501
     27270       102   2442020
    132374         1    114501
     36360         6    114501
     52604       161   2442020
    250374         4    114501
    136762        37    114500
    370430         7    114500
    135261       101   2442017
    102650       772   2442020
    135713         3   2442017
     57164        76    114501
         4       755    114502
    246034       251   2442020
    162034        14    114501
        12      3463    114502
         5      1510    114502
    140531         2    114500
     60750      2056   2442020
    132055        71   2442017
    132466        24   2442017
        40      6646   2442021
    404000         6    114501
    144512       347   2442017
     56560        55   2442020
    222434         5    114501
    371170         5   2442020
    133024        64   2442017
    150404      1046   2442020
     34104         5    114501
    167020      2710   2442020
    136545        22   2442017
    370436         1    114500
    137140         2    114500
    112344       377   2442020
    126164       343   2442020
     12610        16   2442020
    144110         4    114501
    132070        10   2442017
    136713       163   2442017
    133027         3    114500
    377164       262    114501
     24070         6   2442020
     77300       765   2442020
    134500         6   2442020
        31       764    114502
    136446        50    114500
    133016         6    114500
    143410        64   2442017
     53210       135   2442020
    247044        26    114501
    243154        56   2442020
    166650         1    114501
     63544     22025   2442020
    135674         1    114500
    156144         3   2442020
     60174       255   2442020
     52520       150   2442020
     60514      4075   2442020
     21124     13150   2442020
    144102       436   2442017
    133361        30   2442017
     57420      2037   2442020
    114770       343   2442020
    136754       156    114501
